Seq_No	Time	Transaction_Price	Volume	Bid_Price	Bid_Size	Ask_Price	Ask_Size
13912	2014-03-21 14:54:12.541	*	*	76.3	96800	*	*
13913	2014-03-21 14:54:12.548	*	*	76.3	97600	*	*
13914	2014-03-21 14:54:15.438	*	*	*	*	76.35	107200
13915	2014-03-21 14:54:15.451	*	*	*	*	76.35	109600
13916	2014-03-21 14:54:16.016	*	*	*	*	76.35	97600
13917	2014-03-21 14:54:25.092	*	*	*	*	76.35	98800
13918	2014-03-21 14:54:25.103	*	*	*	*	76.35	96400
13919	2014-03-21 14:54:30.898	*	*	*	*	76.35	94800
13920	2014-03-21 14:54:30.930	*	*	*	*	76.35	96400
13921	2014-03-21 14:54:33.157	76.35	1600	*	*	*	*
13922	2014-03-21 14:54:33.157	76.35	400	*	*	*	*
13923	2014-03-21 14:54:33.157	76.35	4800	*	*	*	*
13924	2014-03-21 14:54:33.157	76.35	400	*	*	*	*
13925	2014-03-21 14:54:33.157	76.35	400	*	*	*	*
13926	2014-03-21 14:54:33.157	76.35	2400	*	*	*	*
13927	2014-03-21 14:54:33.157	*	*	*	*	76.35	86400
13928	2014-03-21 14:54:36.203	76.35	400	*	*	*	*
13929	2014-03-21 14:54:36.203	*	*	*	*	76.35	86000
13930	2014-03-21 14:54:36.244	76.35	400	*	*	*	*
13931	2014-03-21 14:54:36.244	76.35	4400	*	*	*	*
13932	2014-03-21 14:54:36.244	76.35	1200	*	*	*	*
13933	2014-03-21 14:54:36.244	*	*	*	*	76.35	80000
13934	2014-03-21 14:54:39.833	*	*	*	*	76.35	58000
13935	2014-03-21 14:54:40.545	*	*	76.3	98400	*	*
13936	2014-03-21 14:54:41.359	76.35	400	*	*	*	*
13937	2014-03-21 14:54:41.359	*	*	*	*	76.35	57600
13938	2014-03-21 14:54:41.630	76.35	2400	*	*	*	*
13939	2014-03-21 14:54:41.630	76.35	400	*	*	*	*
13940	2014-03-21 14:54:41.630	*	*	*	*	76.35	54800
13941	2014-03-21 14:54:41.824	76.35	400	*	*	*	*
13942	2014-03-21 14:54:41.824	*	*	*	*	76.35	54400
13943	2014-03-21 14:54:49.728	76.35	400	*	*	*	*
13944	2014-03-21 14:54:49.728	*	*	*	*	76.35	54000
13945	2014-03-21 14:54:50.100	*	*	*	*	76.35	56000
13946	2014-03-21 14:54:50.104	*	*	*	*	76.35	58000
13947	2014-03-21 14:54:50.110	*	*	*	*	76.35	60000
13948	2014-03-21 14:54:52.083	*	*	*	*	76.35	33200
13949	2014-03-21 14:54:52.084	*	*	*	*	76.35	60000
13950	2014-03-21 14:54:52.092	*	*	*	*	76.35	59600
13951	2014-03-21 14:54:52.098	*	*	*	*	76.35	60000
13952	2014-03-21 14:54:52.136	76.35	400	*	*	*	*
13953	2014-03-21 14:54:52.136	*	*	*	*	76.35	59600
13954	2014-03-21 14:54:53.453	*	*	76.3	98000	*	*
13955	2014-03-21 14:54:53.469	76.35	400	*	*	*	*
13956	2014-03-21 14:54:53.469	*	*	*	*	76.35	59200
13957	2014-03-21 14:54:53.734	76.35	2000	*	*	*	*
13958	2014-03-21 14:54:53.734	*	*	*	*	76.35	57200
13959	2014-03-21 14:54:54.605	*	*	76.3	98400	*	*
13960	2014-03-21 14:54:55.704	76.35	1200	*	*	*	*
13961	2014-03-21 14:54:55.704	*	*	*	*	76.35	56000
13962	2014-03-21 14:55:01.003	76.3	800	*	*	*	*
13963	2014-03-21 14:55:01.003	76.3	800	*	*	*	*
13964	2014-03-21 14:55:01.003	*	*	76.3	96800	*	*
13965	2014-03-21 14:55:02.308	76.35	400	*	*	*	*
13966	2014-03-21 14:55:02.308	*	*	*	*	76.35	55600
13967	2014-03-21 14:55:03.922	76.35	800	*	*	*	*
13968	2014-03-21 14:55:03.922	*	*	*	*	76.35	54800
13969	2014-03-21 14:55:06.786	*	*	*	*	76.35	28000
13970	2014-03-21 14:55:06.794	*	*	*	*	76.35	27600
13971	2014-03-21 14:55:13.063	*	*	76.3	96000	*	*
13972	2014-03-21 14:55:13.563	76.35	800	*	*	*	*
13973	2014-03-21 14:55:13.563	*	*	*	*	76.35	26800
13974	2014-03-21 14:55:14.027	*	*	76.3	95200	*	*
13975	2014-03-21 14:55:14.158	*	*	*	*	76.35	27200
13976	2014-03-21 14:55:14.589	*	*	*	*	76.35	24400
13977	2014-03-21 14:55:21.186	76.35	400	*	*	*	*
13978	2014-03-21 14:55:21.186	*	*	*	*	76.35	24000
13979	2014-03-21 14:55:23.730	*	*	76.3	94000	*	*
13980	2014-03-21 14:55:23.730	76.35	800	*	*	*	*
13981	2014-03-21 14:55:23.730	76.35	400	*	*	*	*
13982	2014-03-21 14:55:23.730	*	*	*	*	76.35	22800
13983	2014-03-21 14:55:24.335	76.35	400	*	*	*	*
13984	2014-03-21 14:55:24.335	*	*	*	*	76.35	22400
13985	2014-03-21 14:55:25.603	75.7	55	*	*	*	*
13986	2014-03-21 14:55:26.213	76.35	1600	*	*	*	*
13987	2014-03-21 14:55:26.213	*	*	*	*	76.35	20800
13988	2014-03-21 14:55:27.929	76.35	1200	*	*	*	*
13989	2014-03-21 14:55:27.929	*	*	*	*	76.35	19600
13990	2014-03-21 14:55:29.243	76.35	1200	*	*	*	*
13991	2014-03-21 14:55:29.243	*	*	*	*	76.35	18400
13992	2014-03-21 14:55:29.287	76.35	800	*	*	*	*
13993	2014-03-21 14:55:29.287	76.35	3200	*	*	*	*
13994	2014-03-21 14:55:29.287	*	*	*	*	76.35	14400
13995	2014-03-21 14:55:30.906	*	*	*	*	76.35	12800
13996	2014-03-21 14:55:30.983	*	*	*	*	76.35	14400
13997	2014-03-21 14:55:32.930	*	*	76.3	94400	*	*
13998	2014-03-21 14:55:33.792	76.35	400	*	*	*	*
13999	2014-03-21 14:55:33.792	*	*	*	*	76.35	14000
14000	2014-03-21 14:55:34.178	*	*	*	*	76.35	13600
14001	2014-03-21 14:55:36.896	*	*	*	*	76.35	14400
14002	2014-03-21 14:55:40.308	76.35	400	*	*	*	*
14003	2014-03-21 14:55:40.308	76.35	400	*	*	*	*
14004	2014-03-21 14:55:40.308	*	*	*	*	76.35	13600
14005	2014-03-21 14:55:45.671	*	*	76.3	94000	*	*
14006	2014-03-21 14:55:45.686	76.35	400	*	*	*	*
14007	2014-03-21 14:55:45.686	*	*	*	*	76.35	13200
14008	2014-03-21 14:55:46.477	*	*	76.3	94400	*	*
14009	2014-03-21 14:55:46.870	*	*	76.3	95600	*	*
14010	2014-03-21 14:55:56.136	76.35	400	*	*	*	*
14011	2014-03-21 14:55:56.136	*	*	*	*	76.35	12800
14012	2014-03-21 14:55:58.409	76.35	400	*	*	*	*
14013	2014-03-21 14:55:58.409	*	*	*	*	76.35	12400
14014	2014-03-21 14:55:59.426	*	*	*	*	76.35	20400
14015	2014-03-21 14:56:00.514	76.35	400	*	*	*	*
14016	2014-03-21 14:56:00.514	*	*	*	*	76.35	20000
14017	2014-03-21 14:56:02.425	*	*	*	*	76.35	20400
14018	2014-03-21 14:56:04.008	76.35	400	*	*	*	*
14019	2014-03-21 14:56:04.008	76.35	2000	*	*	*	*
14020	2014-03-21 14:56:04.008	76.35	800	*	*	*	*
14021	2014-03-21 14:56:04.008	*	*	*	*	76.35	17200
14022	2014-03-21 14:56:07.316	*	*	*	*	76.35	18000
14023	2014-03-21 14:56:07.344	76.35	400	*	*	*	*
14024	2014-03-21 14:56:07.344	76.35	1600	*	*	*	*
14025	2014-03-21 14:56:07.344	*	*	*	*	76.35	16000
14026	2014-03-21 14:56:07.382	76.35	400	*	*	*	*
14027	2014-03-21 14:56:07.382	*	*	*	*	76.35	15600
14028	2014-03-21 14:56:09.220	*	*	*	*	76.35	15200
14029	2014-03-21 14:56:12.075	76.35	2000	*	*	*	*
14030	2014-03-21 14:56:12.075	76.35	2000	*	*	*	*
14031	2014-03-21 14:56:12.075	76.35	1600	*	*	*	*
14032	2014-03-21 14:56:12.075	76.35	800	*	*	*	*
14033	2014-03-21 14:56:12.075	76.35	8000	*	*	*	*
14034	2014-03-21 14:56:12.075	76.35	800	*	*	*	*
14035	2014-03-21 14:56:12.075	*	*	76.35	4800	76.4	100000
14036	2014-03-21 14:56:12.090	*	*	*	*	76.4	100400
14037	2014-03-21 14:56:12.094	*	*	*	*	76.4	98000
14038	2014-03-21 14:56:12.101	*	*	*	*	76.4	96800
14039	2014-03-21 14:56:12.101	76.35	1200	*	*	*	*
14040	2014-03-21 14:56:12.101	*	*	76.35	3600	*	*
14041	2014-03-21 14:56:12.101	*	*	*	*	76.4	95600
14042	2014-03-21 14:56:12.101	76.35	1200	*	*	*	*
14043	2014-03-21 14:56:12.101	*	*	76.35	2400	*	*
14044	2014-03-21 14:56:12.118	*	*	76.35	3200	*	*
14045	2014-03-21 14:56:12.172	*	*	76.35	4000	*	*
14046	2014-03-21 14:56:12.369	*	*	76.35	6000	*	*
14047	2014-03-21 14:56:12.545	*	*	76.35	7200	*	*
14048	2014-03-21 14:56:13.023	*	*	76.35	9200	*	*
14049	2014-03-21 14:56:13.703	*	*	76.35	10000	*	*
14050	2014-03-21 14:56:17.775	*	*	*	*	76.4	95200
14051	2014-03-21 14:56:17.789	*	*	76.35	9600	*	*
14052	2014-03-21 14:56:27.404	*	*	76.35	9200	*	*
14053	2014-03-21 14:56:27.501	76.4	800	*	*	*	*
14054	2014-03-21 14:56:27.501	*	*	*	*	76.4	94400
14055	2014-03-21 14:56:28.582	*	*	*	*	76.4	94800
14056	2014-03-21 14:56:29.069	*	*	76.35	22000	*	*
14057	2014-03-21 14:56:30.062	*	*	76.35	25600	*	*
14058	2014-03-21 14:56:31.629	*	*	76.35	26000	*	*
14059	2014-03-21 14:56:31.997	*	*	76.35	26400	*	*
14060	2014-03-21 14:56:32.554	*	*	*	*	76.4	82800
14061	2014-03-21 14:56:32.738	*	*	76.35	76400	*	*
14062	2014-03-21 14:56:33.658	*	*	*	*	76.4	56000
14063	2014-03-21 14:56:34.024	*	*	76.35	89200	*	*
14064	2014-03-21 14:56:36.847	76.4	800	*	*	*	*
14065	2014-03-21 14:56:36.847	*	*	*	*	76.4	55200
14066	2014-03-21 14:56:37.740	76.35	1200	*	*	*	*
14067	2014-03-21 14:56:37.740	*	*	76.35	88000	*	*
14068	2014-03-21 14:56:39.592	76.4	400	*	*	*	*
14069	2014-03-21 14:56:39.592	*	*	*	*	76.4	54800
14070	2014-03-21 14:56:40.391	*	*	76.35	88400	*	*
14071	2014-03-21 14:56:43.019	*	*	76.35	92400	*	*
14072	2014-03-21 14:56:46.125	*	*	76.35	92800	*	*
14073	2014-03-21 14:56:50.675	*	*	76.35	94800	*	*
14074	2014-03-21 14:56:50.684	*	*	*	*	76.4	54400
14075	2014-03-21 14:56:50.722	76.4	400	*	*	*	*
14076	2014-03-21 14:56:50.722	*	*	*	*	76.4	54000
14077	2014-03-21 14:56:50.951	*	*	76.35	95600	*	*
14078	2014-03-21 14:56:51.070	*	*	76.35	97200	*	*
14079	2014-03-21 14:57:05.316	*	*	*	*	76.4	56000
14080	2014-03-21 14:57:07.756	*	*	76.35	96800	*	*
14081	2014-03-21 14:57:07.757	*	*	76.35	96400	*	*
14082	2014-03-21 14:57:07.850	76.4	800	*	*	*	*
14083	2014-03-21 14:57:07.850	*	*	*	*	76.4	55200
14084	2014-03-21 14:57:10.512	*	*	*	*	76.4	55600
14085	2014-03-21 14:57:16.365	76.4	400	*	*	*	*
14086	2014-03-21 14:57:16.365	*	*	*	*	76.4	55200
14087	2014-03-21 14:57:16.377	*	*	76.35	97600	*	*
14088	2014-03-21 14:57:16.387	*	*	76.35	96800	*	*
14089	2014-03-21 14:57:17.675	*	*	76.35	97200	*	*
14090	2014-03-21 14:57:18.024	76.4	4800	*	*	*	*
14091	2014-03-21 14:57:18.024	*	*	*	*	76.4	50400
14092	2014-03-21 14:57:19.379	76.4	400	*	*	*	*
14093	2014-03-21 14:57:19.379	*	*	*	*	76.4	50000
14094	2014-03-21 14:57:29.878	*	*	76.35	96800	*	*
14095	2014-03-21 14:57:29.878	76.4	400	*	*	*	*
14096	2014-03-21 14:57:29.878	*	*	*	*	76.4	49600
14097	2014-03-21 14:57:29.879	*	*	76.35	95600	*	*
14098	2014-03-21 14:57:29.879	76.4	7200	*	*	*	*
14099	2014-03-21 14:57:29.879	*	*	*	*	76.4	42400
14100	2014-03-21 14:57:29.884	*	*	*	*	76.4	42000
14101	2014-03-21 14:57:35.648	*	*	*	*	76.4	41600
14102	2014-03-21 14:57:39.204	76.4	2000	*	*	*	*
14103	2014-03-21 14:57:39.204	*	*	*	*	76.4	39600
14104	2014-03-21 14:57:39.326	76.4	1200	*	*	*	*
14105	2014-03-21 14:57:39.326	*	*	*	*	76.4	38400
14106	2014-03-21 14:57:44.229	76.4	400	*	*	*	*
14107	2014-03-21 14:57:44.229	*	*	*	*	76.4	38000
14108	2014-03-21 14:57:47.399	*	*	76.35	95200	*	*
14109	2014-03-21 14:57:47.407	*	*	76.35	96000	*	*
14110	2014-03-21 14:57:47.415	*	*	76.35	95200	*	*
14111	2014-03-21 14:57:50.483	*	*	76.35	94800	*	*
14112	2014-03-21 14:57:50.498	76.4	400	*	*	*	*
14113	2014-03-21 14:57:50.498	*	*	*	*	76.4	37600
14114	2014-03-21 14:57:50.499	*	*	76.35	95600	*	*
14115	2014-03-21 14:57:51.574	*	*	76.35	96400	*	*
14116	2014-03-21 14:57:57.331	76.4	400	*	*	*	*
14117	2014-03-21 14:57:57.331	76.4	4400	*	*	*	*
14118	2014-03-21 14:57:57.331	*	*	*	*	76.4	32800
14119	2014-03-21 14:57:58.032	*	*	76.35	98000	*	*
14120	2014-03-21 14:57:58.866	*	*	76.35	97200	*	*
14121	2014-03-21 14:57:58.924	76.4	4800	*	*	*	*
14122	2014-03-21 14:57:58.924	*	*	*	*	76.4	28000
14123	2014-03-21 14:57:58.930	76.35	400	*	*	*	*
14124	2014-03-21 14:57:58.930	*	*	76.35	96800	*	*
14125	2014-03-21 14:57:58.956	76.4	800	*	*	*	*
14126	2014-03-21 14:57:58.956	*	*	*	*	76.4	27200
14127	2014-03-21 14:58:00.021	76.4	1200	*	*	*	*
14128	2014-03-21 14:58:00.021	76.4	400	*	*	*	*
14129	2014-03-21 14:58:00.021	76.4	4000	*	*	*	*
14130	2014-03-21 14:58:00.021	*	*	*	*	76.4	21600
14131	2014-03-21 14:58:00.048	*	*	*	*	76.4	19200
14132	2014-03-21 14:58:00.621	*	*	*	*	76.4	19600
14133	2014-03-21 14:58:01.025	76.4	800	*	*	*	*
14134	2014-03-21 14:58:01.025	*	*	*	*	76.4	18800
14135	2014-03-21 14:58:01.374	*	*	76.35	101600	*	*
14136	2014-03-21 14:58:08.198	*	*	76.35	102000	*	*
14137	2014-03-21 14:58:08.775	*	*	76.35	102400	*	*
14138	2014-03-21 14:58:10.700	76.4	400	*	*	*	*
14139	2014-03-21 14:58:10.700	*	*	*	*	76.4	18400
14140	2014-03-21 14:58:12.348	*	*	*	*	76.4	18000
14141	2014-03-21 14:58:14.576	76.4	400	*	*	*	*
14142	2014-03-21 14:58:14.576	*	*	*	*	76.4	17600
14143	2014-03-21 14:58:15.688	*	*	*	*	76.4	19200
14144	2014-03-21 14:58:25.260	76.4	1600	*	*	*	*
14145	2014-03-21 14:58:25.260	*	*	*	*	76.4	17600
14146	2014-03-21 14:58:26.707	*	*	76.35	116400	*	*
14147	2014-03-21 14:58:31.117	76.4	400	*	*	*	*
14148	2014-03-21 14:58:31.117	*	*	*	*	76.4	17200
14149	2014-03-21 14:58:38.479	*	*	76.35	116000	*	*
14150	2014-03-21 14:58:38.486	*	*	76.35	116800	*	*
14151	2014-03-21 14:58:41.590	*	*	76.35	116000	*	*
14152	2014-03-21 14:58:41.606	76.4	800	*	*	*	*
14153	2014-03-21 14:58:41.606	*	*	*	*	76.4	16400
14154	2014-03-21 14:58:42.453	*	*	76.35	116400	*	*
14155	2014-03-21 14:58:49.478	*	*	*	*	76.4	16000
14156	2014-03-21 14:58:51.266	*	*	76.35	115600	*	*
14157	2014-03-21 14:58:51.367	76.4	800	*	*	*	*
14158	2014-03-21 14:58:51.367	*	*	*	*	76.4	15200
14159	2014-03-21 14:58:54.543	76.4	400	*	*	*	*
14160	2014-03-21 14:58:54.543	*	*	*	*	76.4	14800
14161	2014-03-21 14:58:56.098	76.4	1600	*	*	*	*
14162	2014-03-21 14:58:56.098	76.4	400	*	*	*	*
14163	2014-03-21 14:58:56.098	*	*	*	*	76.4	12800
14164	2014-03-21 14:58:56.114	*	*	76.35	114000	*	*
14165	2014-03-21 14:58:57.020	*	*	76.35	120400	*	*
14166	2014-03-21 14:59:01.265	*	*	76.35	120800	*	*
14167	2014-03-21 14:59:04.714	76.4	2000	*	*	*	*
14168	2014-03-21 14:59:04.714	*	*	*	*	76.4	10800
14169	2014-03-21 14:59:07.793	*	*	*	*	76.4	13600
14170	2014-03-21 14:59:07.825	*	*	76.35	120000	*	*
14171	2014-03-21 14:59:10.829	*	*	76.35	120400	*	*
14172	2014-03-21 14:59:19.537	*	*	*	*	76.4	14400
14173	2014-03-21 14:59:20.224	*	*	76.35	121600	*	*
14174	2014-03-21 14:59:21.320	76.4	400	*	*	*	*
14175	2014-03-21 14:59:21.320	*	*	*	*	76.4	14000
14176	2014-03-21 14:59:21.352	*	*	76.35	120800	*	*
14177	2014-03-21 14:59:22.022	76.4	1600	*	*	*	*
14178	2014-03-21 14:59:22.022	*	*	*	*	76.4	12400
14179	2014-03-21 14:59:24.016	*	*	*	*	76.4	15200
14180	2014-03-21 14:59:24.859	76.4	400	*	*	*	*
14181	2014-03-21 14:59:24.859	*	*	*	*	76.4	14800
14182	2014-03-21 14:59:28.647	76.4	1600	*	*	*	*
14183	2014-03-21 14:59:28.647	76.4	400	*	*	*	*
14184	2014-03-21 14:59:28.647	76.4	2800	*	*	*	*
14185	2014-03-21 14:59:28.647	76.4	2000	*	*	*	*
14186	2014-03-21 14:59:28.647	76.4	1600	*	*	*	*
14187	2014-03-21 14:59:28.647	76.4	1600	*	*	*	*
14188	2014-03-21 14:59:28.647	*	*	*	*	76.4	4800
14189	2014-03-21 14:59:28.671	*	*	*	*	76.4	7200
14190	2014-03-21 14:59:28.810	*	*	*	*	76.4	7600
14191	2014-03-21 14:59:29.030	*	*	76.35	118400	*	*
14192	2014-03-21 14:59:29.549	*	*	*	*	76.4	6800
14193	2014-03-21 14:59:30.027	76.4	1200	*	*	*	*
14194	2014-03-21 14:59:30.027	76.4	1200	*	*	*	*
14195	2014-03-21 14:59:30.027	*	*	*	*	76.4	4400
14196	2014-03-21 14:59:30.229	*	*	76.35	119600	*	*
14197	2014-03-21 14:59:30.728	76.4	400	*	*	*	*
14198	2014-03-21 14:59:30.728	*	*	*	*	76.4	4000
14199	2014-03-21 14:59:31.116	*	*	*	*	76.4	5600
14200	2014-03-21 14:59:32.058	76.4	400	*	*	*	*
14201	2014-03-21 14:59:32.058	*	*	*	*	76.4	5200
14202	2014-03-21 14:59:32.456	76.4	800	*	*	*	*
14203	2014-03-21 14:59:32.456	76.4	1200	*	*	*	*
14204	2014-03-21 14:59:32.456	*	*	*	*	76.4	3200
14205	2014-03-21 14:59:32.481	*	*	*	*	76.4	2000
14206	2014-03-21 14:59:32.511	*	*	76.35	120400	*	*
14207	2014-03-21 14:59:32.912	76.4	400	*	*	*	*
14208	2014-03-21 14:59:32.912	*	*	*	*	76.4	1600
14209	2014-03-21 14:59:32.914	76.4	1600	*	*	*	*
14210	2014-03-21 14:59:32.914	*	*	*	*	76.45	92000
14211	2014-03-21 14:59:32.928	*	*	*	*	76.45	92400
14212	2014-03-21 14:59:32.932	*	*	*	*	76.45	90000
14213	2014-03-21 14:59:34.522	*	*	76.4	400	*	*
14214	2014-03-21 14:59:34.570	*	*	76.4	1200	*	*
14215	2014-03-21 14:59:34.614	*	*	76.4	2400	*	*
14216	2014-03-21 14:59:34.617	*	*	76.4	3200	*	*
14217	2014-03-21 14:59:35.173	76.4	400	*	*	*	*
14218	2014-03-21 14:59:35.173	76.4	800	*	*	*	*
14219	2014-03-21 14:59:35.173	76.4	1200	*	*	*	*
14220	2014-03-21 14:59:35.173	76.4	800	*	*	*	*
14221	2014-03-21 14:59:35.173	*	*	76.35	118800	76.4	11200
14222	2014-03-21 14:59:35.198	*	*	*	*	76.4	14800
14223	2014-03-21 14:59:36.020	*	*	76.35	116800	*	*
14224	2014-03-21 14:59:37.019	76.4	2000	*	*	*	*
14225	2014-03-21 14:59:37.019	*	*	*	*	76.4	12800
14226	2014-03-21 14:59:39.569	*	*	*	*	76.4	13600
14227	2014-03-21 14:59:41.767	*	*	76.35	119600	*	*
14228	2014-03-21 14:59:42.150	76.4	400	*	*	*	*
14229	2014-03-21 14:59:42.150	*	*	*	*	76.4	13200
14230	2014-03-21 14:59:44.229	76.4	800	*	*	*	*
14231	2014-03-21 14:59:44.229	*	*	*	*	76.4	12400
14232	2014-03-21 14:59:46.747	*	*	*	*	76.4	12800
14233	2014-03-21 14:59:46.922	76.4	400	*	*	*	*
14234	2014-03-21 14:59:46.922	*	*	*	*	76.4	12400
14235	2014-03-21 14:59:48.047	76.4	2000	*	*	*	*
14236	2014-03-21 14:59:48.047	*	*	*	*	76.4	10400
14237	2014-03-21 14:59:48.225	*	*	76.35	120000	*	*
14238	2014-03-21 14:59:48.563	*	*	*	*	76.4	22400
14239	2014-03-21 14:59:50.379	*	*	*	*	76.4	26000
14240	2014-03-21 14:59:50.423	*	*	*	*	76.4	28400
14241	2014-03-21 14:59:53.470	*	*	*	*	76.4	34400
14242	2014-03-21 14:59:53.497	*	*	76.35	119600	*	*
14243	2014-03-21 14:59:53.513	76.4	400	*	*	*	*
14244	2014-03-21 14:59:53.513	*	*	*	*	76.4	34000
14245	2014-03-21 14:59:53.760	*	*	76.35	120000	*	*
14246	2014-03-21 14:59:54.659	*	*	76.35	120400	*	*
14247	2014-03-21 14:59:56.899	*	*	*	*	76.4	36000
14248	2014-03-21 14:59:58.130	76.4	2000	*	*	*	*
14249	2014-03-21 14:59:58.130	*	*	*	*	76.4	34000
14250	2014-03-21 14:59:59.993	76.4	400	*	*	*	*
14251	2014-03-21 14:59:59.993	*	*	*	*	76.4	33600
14252	2014-03-21 15:00:10.474	*	*	76.35	120800	*	*
14253	2014-03-21 15:00:10.487	*	*	*	*	76.4	31200
14254	2014-03-21 15:00:12.234	76.4	2000	*	*	*	*
14255	2014-03-21 15:00:12.234	*	*	*	*	76.4	29200
14256	2014-03-21 15:00:15.280	*	*	76.35	121600	*	*
14257	2014-03-21 15:00:15.915	*	*	*	*	76.4	30800
14258	2014-03-21 15:00:17.090	*	*	76.35	108800	*	*
14259	2014-03-21 15:00:20.939	*	*	*	*	76.4	32800
14260	2014-03-21 15:00:21.137	*	*	76.35	109200	*	*
14261	2014-03-21 15:00:28.626	*	*	*	*	76.4	57600
14262	2014-03-21 15:00:29.943	*	*	*	*	76.4	55600
14263	2014-03-21 15:00:30.691	*	*	*	*	76.4	57600
14264	2014-03-21 15:00:38.105	*	*	76.35	122000	*	*
14265	2014-03-21 15:00:41.077	*	*	*	*	76.4	60800
14266	2014-03-21 15:00:42.106	*	*	76.35	121600	*	*
14267	2014-03-21 15:00:42.106	76.4	400	*	*	*	*
14268	2014-03-21 15:00:42.106	*	*	*	*	76.4	60400
14269	2014-03-21 15:00:45.923	*	*	*	*	76.4	58800
14270	2014-03-21 15:00:45.990	*	*	*	*	76.4	60400
14271	2014-03-21 15:00:46.042	*	*	76.35	108800	*	*
14272	2014-03-21 15:00:47.695	76.4	400	*	*	*	*
14273	2014-03-21 15:00:47.695	*	*	*	*	76.4	60000
14274	2014-03-21 15:00:53.728	*	*	76.35	108400	*	*
14275	2014-03-21 15:00:53.744	76.4	400	*	*	*	*
14276	2014-03-21 15:00:53.744	*	*	*	*	76.4	59600
14277	2014-03-21 15:00:53.744	*	*	*	*	76.4	62000
14278	2014-03-21 15:00:54.685	*	*	76.35	108800	*	*
14279	2014-03-21 15:00:56.356	76.4	800	*	*	*	*
14280	2014-03-21 15:00:56.356	*	*	*	*	76.4	61200
14281	2014-03-21 15:00:56.467	*	*	*	*	76.4	61600
14282	2014-03-21 15:00:56.478	*	*	*	*	76.4	59200
14283	2014-03-21 15:00:57.280	*	*	76.35	110400	*	*
14284	2014-03-21 15:00:59.359	*	*	76.35	112000	*	*
14285	2014-03-21 15:00:59.433	76.4	800	*	*	*	*
14286	2014-03-21 15:00:59.433	*	*	*	*	76.4	58400
14287	2014-03-21 15:00:59.471	*	*	*	*	76.4	58800
14288	2014-03-21 15:01:00.024	*	*	76.35	111600	*	*
14289	2014-03-21 15:01:00.027	*	*	76.35	109200	*	*
14290	2014-03-21 15:01:00.057	76.4	1600	*	*	*	*
14291	2014-03-21 15:01:00.057	76.4	800	*	*	*	*
14292	2014-03-21 15:01:00.057	76.4	400	*	*	*	*
14293	2014-03-21 15:01:00.057	*	*	*	*	76.4	56000
14294	2014-03-21 15:01:03.028	*	*	*	*	76.4	78000
14295	2014-03-21 15:01:03.041	*	*	*	*	76.4	78400
14296	2014-03-21 15:01:07.691	*	*	76.35	110000	*	*
14297	2014-03-21 15:01:07.693	*	*	76.35	122800	*	*
14298	2014-03-21 15:01:08.295	76.4	400	*	*	*	*
14299	2014-03-21 15:01:08.295	*	*	*	*	76.4	78000
14300	2014-03-21 15:01:10.357	76.35	800	*	*	*	*
14301	2014-03-21 15:01:10.357	76.35	2000	*	*	*	*
14302	2014-03-21 15:01:10.357	76.35	1200	*	*	*	*
14303	2014-03-21 15:01:10.357	76.35	1600	*	*	*	*
14304	2014-03-21 15:01:10.357	76.35	800	*	*	*	*
14305	2014-03-21 15:01:10.357	76.35	3600	*	*	*	*
14306	2014-03-21 15:01:10.357	*	*	76.35	112800	*	*
14307	2014-03-21 15:01:11.063	76.4	1200	*	*	*	*
14308	2014-03-21 15:01:11.063	*	*	*	*	76.4	76800
14309	2014-03-21 15:01:12.072	*	*	*	*	76.4	66400
14310	2014-03-21 15:01:12.082	*	*	*	*	76.4	66000
14311	2014-03-21 15:01:12.087	*	*	*	*	76.4	66400
14312	2014-03-21 15:01:13.225	76.4	3600	*	*	*	*
14313	2014-03-21 15:01:13.225	76.4	1200	*	*	*	*
14314	2014-03-21 15:01:13.225	*	*	*	*	76.4	61600
14315	2014-03-21 15:01:13.234	*	*	*	*	76.4	61200
14316	2014-03-21 15:01:13.245	*	*	*	*	76.4	39200
14317	2014-03-21 15:01:14.973	76.4	1200	*	*	*	*
14318	2014-03-21 15:01:14.973	*	*	*	*	76.4	38000
14319	2014-03-21 15:01:19.422	76.4	800	*	*	*	*
14320	2014-03-21 15:01:19.422	*	*	*	*	76.4	37200
14321	2014-03-21 15:01:19.500	*	*	76.35	113200	*	*
14322	2014-03-21 15:01:25.294	76.4	800	*	*	*	*
14323	2014-03-21 15:01:25.294	*	*	*	*	76.4	36400
14324	2014-03-21 15:01:28.876	*	*	*	*	76.4	38400
14325	2014-03-21 15:01:32.312	*	*	76.35	114000	*	*
14326	2014-03-21 15:01:37.256	76.4	2000	*	*	*	*
14327	2014-03-21 15:01:37.256	76.4	2000	*	*	*	*
14328	2014-03-21 15:01:37.256	76.4	400	*	*	*	*
14329	2014-03-21 15:01:37.256	*	*	*	*	76.4	34000
14330	2014-03-21 15:01:41.913	*	*	*	*	76.4	37600
14331	2014-03-21 15:01:51.271	76.4	400	*	*	*	*
14332	2014-03-21 15:01:51.271	*	*	*	*	76.4	37200
14333	2014-03-21 15:01:54.611	*	*	76.35	114800	*	*
14334	2014-03-21 15:02:05.782	*	*	76.35	114400	*	*
14335	2014-03-21 15:02:05.796	76.4	400	*	*	*	*
14336	2014-03-21 15:02:05.796	*	*	*	*	76.4	36800
