Seq_No	Time	Transaction_Price	Volume	Bid_Price	Bid_Size	Ask_Price	Ask_Size
440	2014-03-20 09:30:33.818	*	*	*	*	76.25	81600
441	2014-03-20 09:30:33.853	76.25	400	*	*	*	*
442	2014-03-20 09:30:33.853	*	*	*	*	76.25	81200
443	2014-03-20 09:30:34.373	76.25	400	*	*	*	*
444	2014-03-20 09:30:34.373	*	*	*	*	76.25	80800
445	2014-03-20 09:30:34.420	76.25	400	*	*	*	*
446	2014-03-20 09:30:34.420	*	*	*	*	76.25	80400
447	2014-03-20 09:30:34.463	76.25	400	*	*	*	*
448	2014-03-20 09:30:34.463	*	*	*	*	76.25	80000
449	2014-03-20 09:30:34.465	*	*	76.2	8400	*	*
450	2014-03-20 09:30:34.465	*	*	76.2	8800	*	*
451	2014-03-20 09:30:34.523	76.25	2000	*	*	*	*
452	2014-03-20 09:30:34.523	*	*	*	*	76.25	78000
453	2014-03-20 09:30:34.912	*	*	*	*	76.25	80000
454	2014-03-20 09:30:34.973	76.25	800	*	*	*	*
455	2014-03-20 09:30:34.973	*	*	*	*	76.25	79200
456	2014-03-20 09:30:35.055	76.2	400	*	*	*	*
457	2014-03-20 09:30:35.055	76.2	400	*	*	*	*
458	2014-03-20 09:30:35.055	76.2	400	*	*	*	*
459	2014-03-20 09:30:35.055	76.2	800	*	*	*	*
460	2014-03-20 09:30:35.055	*	*	76.2	6800	*	*
461	2014-03-20 09:30:35.070	76.2	400	*	*	*	*
462	2014-03-20 09:30:35.070	*	*	76.2	6400	*	*
463	2014-03-20 09:30:35.190	76.2	3600	*	*	*	*
464	2014-03-20 09:30:35.190	*	*	76.2	2800	*	*
465	2014-03-20 09:30:35.192	76.2	1200	*	*	*	*
466	2014-03-20 09:30:35.192	76.2	800	*	*	*	*
467	2014-03-20 09:30:35.192	76.2	400	*	*	*	*
468	2014-03-20 09:30:35.192	76.2	400	*	*	*	*
469	2014-03-20 09:30:35.192	*	*	76.15	1200	*	*
470	2014-03-20 09:30:35.337	76.25	400	*	*	*	*
471	2014-03-20 09:30:35.337	*	*	*	*	76.25	78800
472	2014-03-20 09:30:35.342	76.25	400	*	*	*	*
473	2014-03-20 09:30:35.342	*	*	*	*	76.25	78400
474	2014-03-20 09:30:35.378	76.25	400	*	*	*	*
475	2014-03-20 09:30:35.378	*	*	*	*	76.25	78000
476	2014-03-20 09:30:35.409	76.25	800	*	*	*	*
477	2014-03-20 09:30:35.409	*	*	*	*	76.25	77200
478	2014-03-20 09:30:35.413	76.25	800	*	*	*	*
479	2014-03-20 09:30:35.413	76.25	3200	*	*	*	*
480	2014-03-20 09:30:35.413	76.25	400	*	*	*	*
481	2014-03-20 09:30:35.413	76.25	2000	*	*	*	*
482	2014-03-20 09:30:35.413	*	*	*	*	76.25	70800
483	2014-03-20 09:30:35.428	*	*	76.2	2800	*	*
484	2014-03-20 09:30:35.447	76.25	400	*	*	*	*
485	2014-03-20 09:30:35.447	*	*	*	*	76.25	70400
486	2014-03-20 09:30:35.459	*	*	*	*	76.25	68800
487	2014-03-20 09:30:35.467	76.25	800	*	*	*	*
488	2014-03-20 09:30:35.467	*	*	*	*	76.25	68000
489	2014-03-20 09:30:36.361	76.25	800	*	*	*	*
490	2014-03-20 09:30:36.361	*	*	*	*	76.25	67200
491	2014-03-20 09:30:36.456	76.25	800	*	*	*	*
492	2014-03-20 09:30:36.456	*	*	*	*	76.25	66400
493	2014-03-20 09:30:36.572	76.2	800	*	*	*	*
494	2014-03-20 09:30:36.572	*	*	76.2	2000	*	*
495	2014-03-20 09:30:36.627	*	*	76.2	10800	*	*
496	2014-03-20 09:30:37.450	76.25	800	*	*	*	*
497	2014-03-20 09:30:37.450	*	*	*	*	76.25	65600
498	2014-03-20 09:30:37.455	*	*	*	*	76.25	65200
499	2014-03-20 09:30:37.605	*	*	76.2	11200	*	*
500	2014-03-20 09:30:37.976	76.25	400	*	*	*	*
501	2014-03-20 09:30:37.976	*	*	*	*	76.25	64800
502	2014-03-20 09:30:38.445	76.25	1200	*	*	*	*
503	2014-03-20 09:30:38.445	*	*	*	*	76.25	63600
504	2014-03-20 09:30:38.470	*	*	76.2	9200	*	*
505	2014-03-20 09:30:38.470	76.25	400	*	*	*	*
506	2014-03-20 09:30:38.470	*	*	*	*	76.25	63200
507	2014-03-20 09:30:38.710	*	*	76.2	10000	*	*
508	2014-03-20 09:30:38.831	76.25	800	*	*	*	*
509	2014-03-20 09:30:38.831	*	*	*	*	76.25	62400
510	2014-03-20 09:30:39.460	*	*	*	*	76.25	62000
511	2014-03-20 09:30:39.579	*	*	76.2	10400	*	*
512	2014-03-20 09:30:40.112	76.2	2000	*	*	*	*
513	2014-03-20 09:30:40.112	*	*	76.2	8400	*	*
514	2014-03-20 09:30:40.234	76.2	400	*	*	*	*
515	2014-03-20 09:30:40.234	*	*	76.2	8000	*	*
516	2014-03-20 09:30:40.664	*	*	76.2	8800	*	*
517	2014-03-20 09:30:40.864	76.25	400	*	*	*	*
518	2014-03-20 09:30:40.864	*	*	*	*	76.25	61600
519	2014-03-20 09:30:41.463	*	*	*	*	76.25	58400
520	2014-03-20 09:30:41.484	*	*	*	*	76.25	55600
521	2014-03-20 09:30:41.555	*	*	76.2	9200	*	*
522	2014-03-20 09:30:41.887	76.25	3200	*	*	*	*
523	2014-03-20 09:30:41.887	*	*	*	*	76.25	52400
524	2014-03-20 09:30:42.396	76.25	800	*	*	*	*
525	2014-03-20 09:30:42.396	*	*	*	*	76.25	51600
526	2014-03-20 09:30:42.408	76.2	400	*	*	*	*
527	2014-03-20 09:30:42.408	*	*	76.2	8800	*	*
528	2014-03-20 09:30:42.451	76.25	400	*	*	*	*
529	2014-03-20 09:30:42.451	*	*	*	*	76.25	51200
530	2014-03-20 09:30:42.885	76.25	400	*	*	*	*
531	2014-03-20 09:30:42.885	*	*	*	*	76.25	50800
532	2014-03-20 09:30:42.912	76.25	1200	*	*	*	*
533	2014-03-20 09:30:42.912	*	*	*	*	76.25	49600
534	2014-03-20 09:30:43.484	*	*	*	*	76.25	54800
535	2014-03-20 09:30:44.483	76.25	400	*	*	*	*
536	2014-03-20 09:30:44.483	*	*	*	*	76.25	54400
537	2014-03-20 09:30:44.614	*	*	76.2	9200	*	*
538	2014-03-20 09:30:44.910	76.25	2000	*	*	*	*
539	2014-03-20 09:30:44.910	*	*	*	*	76.25	52400
540	2014-03-20 09:30:44.921	76.2	400	*	*	*	*
541	2014-03-20 09:30:44.921	*	*	76.2	8800	*	*
542	2014-03-20 09:30:44.923	76.25	400	*	*	*	*
543	2014-03-20 09:30:44.923	*	*	*	*	76.25	52000
544	2014-03-20 09:30:45.313	76.2	400	*	*	*	*
545	2014-03-20 09:30:45.313	*	*	76.2	8400	*	*
546	2014-03-20 09:30:45.440	76.25	800	*	*	*	*
547	2014-03-20 09:30:45.440	*	*	*	*	76.25	51200
548	2014-03-20 09:30:45.470	*	*	*	*	76.25	50800
549	2014-03-20 09:30:45.476	*	*	76.2	8800	*	*
550	2014-03-20 09:30:45.893	76.25	400	*	*	*	*
551	2014-03-20 09:30:45.893	*	*	*	*	76.25	50400
552	2014-03-20 09:30:45.913	76.25	400	*	*	*	*
553	2014-03-20 09:30:45.913	*	*	*	*	76.25	50000
554	2014-03-20 09:30:47.345	76.25	400	*	*	*	*
555	2014-03-20 09:30:47.345	*	*	*	*	76.25	49600
556	2014-03-20 09:30:47.361	76.25	800	*	*	*	*
557	2014-03-20 09:30:47.361	*	*	*	*	76.25	48800
558	2014-03-20 09:30:47.364	76.2	400	*	*	*	*
559	2014-03-20 09:30:47.364	*	*	76.2	8400	*	*
560	2014-03-20 09:30:47.391	76.25	800	*	*	*	*
561	2014-03-20 09:30:47.391	*	*	*	*	76.25	48000
562	2014-03-20 09:30:47.421	76.25	400	*	*	*	*
563	2014-03-20 09:30:47.421	*	*	*	*	76.25	47600
564	2014-03-20 09:30:47.441	76.25	400	*	*	*	*
565	2014-03-20 09:30:47.441	*	*	*	*	76.25	47200
566	2014-03-20 09:30:47.476	*	*	*	*	76.25	46800
567	2014-03-20 09:30:47.523	*	*	76.2	8800	*	*
568	2014-03-20 09:30:47.779	76.25	400	*	*	*	*
569	2014-03-20 09:30:47.779	*	*	*	*	76.25	46400
570	2014-03-20 09:30:48.365	76.25	800	*	*	*	*
571	2014-03-20 09:30:48.365	*	*	*	*	76.25	45600
572	2014-03-20 09:30:48.384	76.2	400	*	*	*	*
573	2014-03-20 09:30:48.384	*	*	76.2	8400	*	*
574	2014-03-20 09:30:48.416	*	*	76.2	9200	*	*
575	2014-03-20 09:30:49.142	*	*	76.2	10000	*	*
576	2014-03-20 09:30:49.465	*	*	76.2	10800	*	*
577	2014-03-20 09:30:49.468	*	*	76.2	11600	*	*
578	2014-03-20 09:30:49.752	76.25	800	*	*	*	*
579	2014-03-20 09:30:49.752	*	*	*	*	76.25	44800
580	2014-03-20 09:30:49.793	76.25	400	*	*	*	*
581	2014-03-20 09:30:49.793	*	*	*	*	76.25	44400
582	2014-03-20 09:30:50.479	76.25	1200	*	*	*	*
583	2014-03-20 09:30:50.479	*	*	*	*	76.25	43200
584	2014-03-20 09:30:50.635	*	*	*	*	76.25	46000
585	2014-03-20 09:30:50.871	76.25	400	*	*	*	*
586	2014-03-20 09:30:50.871	*	*	*	*	76.25	45600
587	2014-03-20 09:30:50.886	76.25	800	*	*	*	*
588	2014-03-20 09:30:50.886	*	*	*	*	76.25	44800
589	2014-03-20 09:30:50.906	76.2	400	*	*	*	*
590	2014-03-20 09:30:50.906	*	*	76.2	11200	*	*
591	2014-03-20 09:30:51.235	*	*	*	*	76.25	45600
592	2014-03-20 09:30:51.242	76.25	35600	*	*	*	*
593	2014-03-20 09:30:51.242	76.25	2000	*	*	*	*
594	2014-03-20 09:30:51.242	76.25	2400	*	*	*	*
595	2014-03-20 09:30:51.242	*	*	*	*	76.25	5600
596	2014-03-20 09:30:51.258	76.2	1200	*	*	*	*
597	2014-03-20 09:30:51.258	*	*	76.2	10000	*	*
598	2014-03-20 09:30:51.266	76.2	400	*	*	*	*
599	2014-03-20 09:30:51.266	*	*	76.2	9600	*	*
600	2014-03-20 09:30:51.347	76.2	1200	*	*	*	*
601	2014-03-20 09:30:51.347	*	*	76.2	8400	*	*
602	2014-03-20 09:30:51.499	*	*	*	*	76.25	4000
603	2014-03-20 09:30:51.529	76.25	400	*	*	*	*
604	2014-03-20 09:30:51.529	76.25	400	*	*	*	*
605	2014-03-20 09:30:51.529	*	*	*	*	76.25	3200
606	2014-03-20 09:30:51.542	76.2	400	*	*	*	*
607	2014-03-20 09:30:51.542	*	*	76.2	8000	*	*
608	2014-03-20 09:30:51.809	*	*	76.2	8800	*	*
609	2014-03-20 09:30:51.823	*	*	76.2	8400	*	*
610	2014-03-20 09:30:51.826	76.25	1200	*	*	*	*
611	2014-03-20 09:30:51.826	*	*	*	*	76.25	2000
612	2014-03-20 09:30:52.321	76.25	400	*	*	*	*
613	2014-03-20 09:30:52.321	*	*	*	*	76.25	1600
614	2014-03-20 09:30:52.444	76.25	400	*	*	*	*
615	2014-03-20 09:30:52.444	*	*	*	*	76.25	1200
616	2014-03-20 09:30:52.499	*	*	76.2	11200	*	*
617	2014-03-20 09:30:52.668	76.25	400	*	*	*	*
618	2014-03-20 09:30:52.668	76.25	800	*	*	*	*
619	2014-03-20 09:30:52.668	*	*	*	*	76.3	39600
620	2014-03-20 09:30:52.681	*	*	*	*	76.3	35600
621	2014-03-20 09:30:52.774	*	*	*	*	76.3	32400
622	2014-03-20 09:30:52.778	*	*	*	*	76.3	31600
623	2014-03-20 09:30:52.802	*	*	76.2	12000	*	*
624	2014-03-20 09:30:53.138	*	*	*	*	76.3	31200
625	2014-03-20 09:30:53.531	76.3	4000	*	*	*	*
626	2014-03-20 09:30:53.531	*	*	*	*	76.3	27200
627	2014-03-20 09:30:53.935	76.2	800	*	*	*	*
628	2014-03-20 09:30:53.935	*	*	76.2	11200	*	*
629	2014-03-20 09:30:54.708	*	*	*	*	76.3	30000
630	2014-03-20 09:30:54.809	76.3	800	*	*	*	*
631	2014-03-20 09:30:54.809	*	*	*	*	76.3	29200
632	2014-03-20 09:30:55.004	*	*	76.25	400	*	*
633	2014-03-20 09:30:55.077	76.25	400	*	*	*	*
634	2014-03-20 09:30:55.077	*	*	76.2	11200	*	*
635	2014-03-20 09:30:55.172	*	*	76.2	11600	*	*
636	2014-03-20 09:30:55.276	*	*	76.2	12800	*	*
637	2014-03-20 09:30:55.706	*	*	76.2	13200	*	*
638	2014-03-20 09:30:56.275	*	*	76.25	800	*	*
639	2014-03-20 09:30:56.373	76.3	2000	*	*	*	*
640	2014-03-20 09:30:56.373	*	*	*	*	76.3	27200
641	2014-03-20 09:30:56.718	*	*	*	*	76.3	26800
642	2014-03-20 09:30:58.263	*	*	76.25	1600	*	*
643	2014-03-20 09:30:59.168	*	*	76.25	11600	*	*
644	2014-03-20 09:31:01.330	76.3	800	*	*	*	*
645	2014-03-20 09:31:01.330	*	*	*	*	76.3	26000
646	2014-03-20 09:31:01.348	76.25	400	*	*	*	*
647	2014-03-20 09:31:01.348	*	*	76.25	11200	*	*
648	2014-03-20 09:31:01.376	76.3	2400	*	*	*	*
649	2014-03-20 09:31:01.376	*	*	*	*	76.3	23600
650	2014-03-20 09:31:01.967	*	*	76.25	12400	*	*
651	2014-03-20 09:31:02.817	*	*	76.25	12800	*	*
652	2014-03-20 09:31:03.356	*	*	*	*	76.3	23200
653	2014-03-20 09:31:03.503	76.3	800	*	*	*	*
654	2014-03-20 09:31:03.503	*	*	*	*	76.3	22400
655	2014-03-20 09:31:03.521	76.25	400	*	*	*	*
656	2014-03-20 09:31:03.521	*	*	76.25	12400	*	*
657	2014-03-20 09:31:03.899	76.3	2000	*	*	*	*
658	2014-03-20 09:31:03.899	*	*	*	*	76.3	20400
659	2014-03-20 09:31:03.910	76.3	400	*	*	*	*
660	2014-03-20 09:31:03.910	*	*	*	*	76.3	20000
661	2014-03-20 09:31:03.923	*	*	76.25	13200	*	*
662	2014-03-20 09:31:03.932	76.25	800	*	*	*	*
663	2014-03-20 09:31:03.932	*	*	76.25	12400	*	*
664	2014-03-20 09:31:03.942	76.25	2000	*	*	*	*
665	2014-03-20 09:31:03.942	*	*	76.25	10400	*	*
666	2014-03-20 09:31:03.955	76.25	400	*	*	*	*
667	2014-03-20 09:31:03.955	*	*	76.25	10000	*	*
668	2014-03-20 09:31:04.859	*	*	76.25	10800	*	*
669	2014-03-20 09:31:04.877	76.25	2000	*	*	*	*
670	2014-03-20 09:31:04.877	*	*	76.25	8800	*	*
671	2014-03-20 09:31:04.893	76.25	400	*	*	*	*
672	2014-03-20 09:31:04.893	*	*	76.25	8400	*	*
673	2014-03-20 09:31:04.933	76.3	800	*	*	*	*
674	2014-03-20 09:31:04.933	*	*	*	*	76.3	19200
675	2014-03-20 09:31:05.356	*	*	*	*	76.3	18800
676	2014-03-20 09:31:05.595	*	*	76.25	8800	*	*
677	2014-03-20 09:31:05.833	76.25	1200	*	*	*	*
678	2014-03-20 09:31:05.833	*	*	76.25	7600	*	*
679	2014-03-20 09:31:05.901	*	*	76.25	8400	*	*
680	2014-03-20 09:31:06.340	76.3	1600	*	*	*	*
681	2014-03-20 09:31:06.340	*	*	*	*	76.3	17200
682	2014-03-20 09:31:06.357	76.25	400	*	*	*	*
683	2014-03-20 09:31:06.357	*	*	76.25	8000	*	*
684	2014-03-20 09:31:06.685	*	*	76.25	9600	*	*
685	2014-03-20 09:31:08.346	76.25	3600	*	*	*	*
686	2014-03-20 09:31:08.346	76.25	1200	*	*	*	*
687	2014-03-20 09:31:08.346	76.25	400	*	*	*	*
688	2014-03-20 09:31:08.346	76.25	800	*	*	*	*
689	2014-03-20 09:31:08.346	76.25	800	*	*	*	*
690	2014-03-20 09:31:08.346	76.25	400	*	*	*	*
691	2014-03-20 09:31:08.346	76.25	800	*	*	*	*
692	2014-03-20 09:31:08.346	76.25	1600	*	*	*	*
693	2014-03-20 09:31:08.346	76.2	800	*	*	*	*
694	2014-03-20 09:31:08.346	76.2	400	*	*	*	*
695	2014-03-20 09:31:08.346	76.2	800	*	*	*	*
696	2014-03-20 09:31:08.346	76.2	400	*	*	*	*
697	2014-03-20 09:31:08.346	76.2	400	*	*	*	*
698	2014-03-20 09:31:08.346	76.2	400	*	*	*	*
699	2014-03-20 09:31:08.346	76.2	400	*	*	*	*
700	2014-03-20 09:31:08.346	76.2	800	*	*	*	*
701	2014-03-20 09:31:08.346	76.2	800	*	*	*	*
702	2014-03-20 09:31:08.346	76.2	800	*	*	*	*
703	2014-03-20 09:31:08.346	76.2	800	*	*	*	*
704	2014-03-20 09:31:08.346	76.2	800	*	*	*	*
705	2014-03-20 09:31:08.346	76.2	2800	*	*	*	*
706	2014-03-20 09:31:08.346	76.2	400	*	*	*	*
707	2014-03-20 09:31:08.346	76.2	400	*	*	*	*
708	2014-03-20 09:31:08.346	76.2	1200	*	*	*	*
709	2014-03-20 09:31:08.346	76.2	400	*	*	*	*
710	2014-03-20 09:31:08.346	76.2	1200	*	*	*	*
711	2014-03-20 09:31:08.346	76.2	4000	*	*	*	*
712	2014-03-20 09:31:08.346	*	*	76.2	4400	*	*
713	2014-03-20 09:31:08.596	*	*	*	*	76.3	19200
714	2014-03-20 09:31:08.875	*	*	76.25	400	*	*
715	2014-03-20 09:31:09.491	76.25	400	*	*	*	*
716	2014-03-20 09:31:09.491	*	*	76.2	4400	*	*
717	2014-03-20 09:31:10.231	76.2	2000	*	*	*	*
718	2014-03-20 09:31:10.231	76.2	400	*	*	*	*
719	2014-03-20 09:31:10.231	76.2	400	*	*	*	*
720	2014-03-20 09:31:10.231	*	*	76.2	1600	*	*
721	2014-03-20 09:31:10.243	76.2	400	*	*	*	*
722	2014-03-20 09:31:10.243	*	*	76.2	1200	*	*
723	2014-03-20 09:31:10.441	76.2	800	*	*	*	*
724	2014-03-20 09:31:10.441	76.2	400	*	*	*	*
725	2014-03-20 09:31:10.441	*	*	76.15	20000	*	*
726	2014-03-20 09:31:10.445	*	*	*	*	76.3	18400
727	2014-03-20 09:31:11.073	*	*	76.2	1200	*	*
728	2014-03-20 09:31:14.142	*	*	76.2	7600	*	*
729	2014-03-20 09:31:17.043	*	*	*	*	76.3	36800
730	2014-03-20 09:31:17.061	*	*	*	*	76.3	38800
731	2014-03-20 09:31:18.405	*	*	*	*	76.3	40000
732	2014-03-20 09:31:19.137	*	*	*	*	76.3	56000
733	2014-03-20 09:31:23.282	76.2	400	*	*	*	*
734	2014-03-20 09:31:23.282	*	*	76.2	7200	*	*
735	2014-03-20 09:31:24.691	*	*	76.2	14400	*	*
736	2014-03-20 09:31:26.432	75.5	41	*	*	*	*
737	2014-03-20 09:31:26.710	*	*	*	*	76.25	400
738	2014-03-20 09:31:26.711	76.25	400	*	*	*	*
739	2014-03-20 09:31:26.711	*	*	*	*	76.3	56000
740	2014-03-20 09:31:26.728	*	*	*	*	76.3	54800
741	2014-03-20 09:31:27.328	*	*	76.2	13600	*	*
742	2014-03-20 09:31:27.553	*	*	76.2	14000	*	*
743	2014-03-20 09:31:28.039	*	*	*	*	76.25	1200
744	2014-03-20 09:31:28.091	*	*	76.2	14400	*	*
745	2014-03-20 09:31:29.758	*	*	76.2	8000	*	*
746	2014-03-20 09:31:30.365	76.25	1200	*	*	*	*
747	2014-03-20 09:31:30.365	*	*	*	*	76.3	58000
748	2014-03-20 09:31:31.680	76.2	2800	*	*	*	*
749	2014-03-20 09:31:31.680	*	*	76.2	5200	*	*
750	2014-03-20 09:31:31.699	76.2	400	*	*	*	*
751	2014-03-20 09:31:31.699	*	*	76.2	4800	*	*
752	2014-03-20 09:31:33.224	*	*	76.2	4400	*	*
753	2014-03-20 09:31:33.362	*	*	76.2	4000	*	*
754	2014-03-20 09:31:35.543	*	*	76.2	4800	*	*
755	2014-03-20 09:31:35.636	76.3	400	*	*	*	*
756	2014-03-20 09:31:35.636	*	*	*	*	76.3	57600
757	2014-03-20 09:31:37.054	76.3	800	*	*	*	*
758	2014-03-20 09:31:37.054	*	*	*	*	76.3	56800
759	2014-03-20 09:31:37.257	*	*	76.2	24800	*	*
760	2014-03-20 09:31:38.434	*	*	76.2	26000	*	*
761	2014-03-20 09:31:38.600	*	*	76.2	26400	*	*
762	2014-03-20 09:31:39.077	*	*	76.2	42400	*	*
763	2014-03-20 09:31:39.084	*	*	76.2	42800	*	*
764	2014-03-20 09:31:39.094	*	*	76.2	43200	*	*
765	2014-03-20 09:31:40.334	*	*	76.2	44800	*	*
766	2014-03-20 09:31:41.466	*	*	*	*	76.3	77600
767	2014-03-20 09:31:42.486	*	*	*	*	76.3	79200
768	2014-03-20 09:31:42.874	*	*	*	*	76.3	78000
769	2014-03-20 09:31:42.874	*	*	*	*	76.3	80400
770	2014-03-20 09:31:43.144	*	*	*	*	76.3	82800
771	2014-03-20 09:31:46.986	*	*	*	*	76.3	102800
772	2014-03-20 09:31:46.998	*	*	*	*	76.3	98800
773	2014-03-20 09:31:47.015	*	*	*	*	76.3	108000
774	2014-03-20 09:31:47.054	*	*	*	*	76.3	106800
775	2014-03-20 09:31:47.054	*	*	*	*	76.3	109200
776	2014-03-20 09:31:48.576	*	*	76.2	45600	*	*
777	2014-03-20 09:31:49.093	*	*	*	*	76.3	126000
778	2014-03-20 09:31:49.705	*	*	*	*	76.3	123600
779	2014-03-20 09:31:49.705	*	*	*	*	76.3	127200
780	2014-03-20 09:31:50.218	76.2	800	*	*	*	*
781	2014-03-20 09:31:50.218	*	*	76.2	44800	*	*
782	2014-03-20 09:31:50.232	76.2	400	*	*	*	*
783	2014-03-20 09:31:50.232	*	*	76.2	44400	*	*
784	2014-03-20 09:31:51.472	*	*	76.2	44800	*	*
785	2014-03-20 09:31:52.892	*	*	76.25	1200	*	*
786	2014-03-20 09:31:52.965	76.25	1200	*	*	*	*
787	2014-03-20 09:31:52.965	*	*	76.2	44800	*	*
788	2014-03-20 09:31:56.950	*	*	76.2	46000	*	*
789	2014-03-20 09:32:00.327	*	*	*	*	76.3	111200
790	2014-03-20 09:32:01.830	*	*	*	*	76.3	110400
791	2014-03-20 09:32:04.726	*	*	*	*	76.25	400
792	2014-03-20 09:32:04.728	76.25	400	*	*	*	*
793	2014-03-20 09:32:04.728	*	*	*	*	76.3	110400
794	2014-03-20 09:32:05.346	76.3	800	*	*	*	*
795	2014-03-20 09:32:05.346	*	*	*	*	76.3	109600
796	2014-03-20 09:32:05.433	76.2	2000	*	*	*	*
797	2014-03-20 09:32:05.433	*	*	76.2	44000	*	*
798	2014-03-20 09:32:05.446	76.2	400	*	*	*	*
799	2014-03-20 09:32:05.446	*	*	76.2	43600	*	*
800	2014-03-20 09:32:05.520	76.3	400	*	*	*	*
801	2014-03-20 09:32:05.520	*	*	*	*	76.3	109200
802	2014-03-20 09:32:05.782	76.3	400	*	*	*	*
803	2014-03-20 09:32:05.782	*	*	*	*	76.3	108800
804	2014-03-20 09:32:05.912	76.3	400	*	*	*	*
805	2014-03-20 09:32:05.912	*	*	*	*	76.3	108400
806	2014-03-20 09:32:06.171	76.3	1200	*	*	*	*
807	2014-03-20 09:32:06.171	*	*	*	*	76.3	107200
808	2014-03-20 09:32:06.743	*	*	*	*	76.3	106800
809	2014-03-20 09:32:06.785	76.3	2000	*	*	*	*
810	2014-03-20 09:32:06.785	*	*	*	*	76.3	104800
811	2014-03-20 09:32:06.789	76.3	800	*	*	*	*
812	2014-03-20 09:32:06.789	*	*	*	*	76.3	104000
813	2014-03-20 09:32:06.796	76.2	400	*	*	*	*
814	2014-03-20 09:32:06.796	*	*	76.2	43200	*	*
815	2014-03-20 09:32:06.965	76.3	1200	*	*	*	*
816	2014-03-20 09:32:06.965	*	*	*	*	76.3	102800
817	2014-03-20 09:32:06.977	76.2	400	*	*	*	*
818	2014-03-20 09:32:06.977	*	*	76.2	42800	*	*
819	2014-03-20 09:32:07.351	76.3	400	*	*	*	*
820	2014-03-20 09:32:07.351	*	*	*	*	76.3	102400
821	2014-03-20 09:32:07.481	76.3	400	*	*	*	*
822	2014-03-20 09:32:07.481	*	*	*	*	76.3	102000
823	2014-03-20 09:32:07.697	76.3	400	*	*	*	*
824	2014-03-20 09:32:07.697	*	*	*	*	76.3	101600
825	2014-03-20 09:32:07.796	76.3	400	*	*	*	*
826	2014-03-20 09:32:07.796	*	*	*	*	76.3	101200
827	2014-03-20 09:32:07.836	*	*	76.2	42000	*	*
828	2014-03-20 09:32:07.838	76.3	800	*	*	*	*
829	2014-03-20 09:32:07.838	*	*	*	*	76.3	100400
830	2014-03-20 09:32:08.489	76.3	400	*	*	*	*
831	2014-03-20 09:32:08.489	*	*	*	*	76.3	100000
832	2014-03-20 09:32:08.662	*	*	76.2	42400	*	*
833	2014-03-20 09:32:08.714	*	*	76.2	42000	*	*
834	2014-03-20 09:32:08.714	76.3	400	*	*	*	*
835	2014-03-20 09:32:08.714	*	*	*	*	76.3	99600
836	2014-03-20 09:32:08.752	*	*	*	*	76.3	98800
837	2014-03-20 09:32:08.883	*	*	76.2	42400	*	*
838	2014-03-20 09:32:09.491	76.3	400	*	*	*	*
839	2014-03-20 09:32:09.491	*	*	*	*	76.3	98400
840	2014-03-20 09:32:09.509	76.2	400	*	*	*	*
841	2014-03-20 09:32:09.509	*	*	76.2	42000	*	*
842	2014-03-20 09:32:09.664	76.3	400	*	*	*	*
843	2014-03-20 09:32:09.664	*	*	*	*	76.3	98000
844	2014-03-20 09:32:09.850	76.3	800	*	*	*	*
845	2014-03-20 09:32:09.850	*	*	*	*	76.3	97200
846	2014-03-20 09:32:10.066	76.3	400	*	*	*	*
847	2014-03-20 09:32:10.066	*	*	*	*	76.3	96800
848	2014-03-20 09:32:10.279	76.3	400	*	*	*	*
849	2014-03-20 09:32:10.279	*	*	*	*	76.3	96400
850	2014-03-20 09:32:10.720	76.3	400	*	*	*	*
851	2014-03-20 09:32:10.720	*	*	*	*	76.3	96000
852	2014-03-20 09:32:10.877	*	*	76.2	42400	*	*
853	2014-03-20 09:32:10.894	76.3	400	*	*	*	*
854	2014-03-20 09:32:10.894	*	*	*	*	76.3	95600
855	2014-03-20 09:32:11.066	76.3	400	*	*	*	*
856	2014-03-20 09:32:11.066	*	*	*	*	76.3	95200
857	2014-03-20 09:32:11.241	76.3	400	*	*	*	*
858	2014-03-20 09:32:11.241	76.3	800	*	*	*	*
859	2014-03-20 09:32:11.241	*	*	*	*	76.3	94000
860	2014-03-20 09:32:11.252	76.2	400	*	*	*	*
861	2014-03-20 09:32:11.252	*	*	76.2	42000	*	*
862	2014-03-20 09:32:11.706	76.3	800	*	*	*	*
863	2014-03-20 09:32:11.706	76.3	4400	*	*	*	*
864	2014-03-20 09:32:11.706	*	*	*	*	76.3	88800
865	2014-03-20 09:32:11.904	*	*	76.25	400	*	*
866	2014-03-20 09:32:12.752	*	*	*	*	76.3	80800
867	2014-03-20 09:32:12.763	*	*	76.25	800	*	*
868	2014-03-20 09:32:13.720	*	*	*	*	76.3	80400
869	2014-03-20 09:32:14.169	76.3	4000	*	*	*	*
870	2014-03-20 09:32:14.169	*	*	*	*	76.3	76400
871	2014-03-20 09:32:18.640	*	*	76.25	400	*	*
872	2014-03-20 09:32:20.233	*	*	*	*	76.3	92400
873	2014-03-20 09:32:21.297	*	*	76.25	800	*	*
874	2014-03-20 09:32:23.201	76.25	400	*	*	*	*
875	2014-03-20 09:32:23.201	76.25	400	*	*	*	*
876	2014-03-20 09:32:23.201	*	*	76.2	24000	76.25	1200
877	2014-03-20 09:32:23.381	*	*	*	*	76.25	3600
878	2014-03-20 09:32:23.387	*	*	*	*	76.25	5200
879	2014-03-20 09:32:25.114	*	*	*	*	76.25	22000
